-679.3,-120.35,20000
-792.5,-120.35,20000
-905.7,-120.35,20000
-905.7,-40.2,20000
-792.5,-40.2,20000
-679.3,-40.2,20000
-566.1,-40.2,20000
-452.9,-40.2,20000
-339.7,-40.2,20000
-226.5,-40.2,20000
-113.3,-40.2,20000
-0,-45.2,20000
113.3,-40.2,20000
226.5,-40.2,20000
339.7,-40.2,20000
452.9,-40.2,20000
566.1,-40.2,20000
679.3,-40.2,20000
792.5,-40.2,20000
905.7,-40.2,20000
905.7,40.2,20000
792.5,40.2,20000
679.3,40.2,20000
566.1,40.2,20000
452.9,40.2,20000
339.7,40.2,20000
226.5,40.2,20000
113.3,40.2,20000
-0,45.2,20000
-113.3,40.2,20000
-226.5,40.2,20000
-339.7,40.2,20000
-452.9,40.2,20000
-566.1,40.2,20000
-679.3,40.2,20000
-792.5,40.2,20000
-905.7,40.2,20000
-905.7,120.35,20000
-792.5,120.35,20000
-679.3,120.35,20000
-566.1,120.35,20000
-452.9,120.35,20000
-339.7,120.35,20000
-226.5,120.35,20000
-113.3,120.35,20000
-0,125.35,20000
113.3,120.35,20000
226.5,120.35,20000
339.7,120.35,20000
452.9,120.35,20000
566.1,120.35,20000
679.3,120.35,20000
792.5,120.35,20000
905.7,120.35,20000
905.7,200.5,20000
792.5,200.5,20000
679.3,200.5,20000
566.1,200.5,20000
452.9,200.5,20000
339.7,200.5,20000
226.5,200.5,20000
113.3,200.5,20000
-0,205.5,20000
-113.3,200.5,20000
-226.5,200.5,20000
-339.7,200.5,20000
-452.9,200.5,20000
-566.1,200.5,20000
-679.3,200.5,20000
-792.5,200.5,20000
-905.7,200.5,20000
-905.7,280.65,20000
-792.5,280.65,20000
-679.3,280.65,20000
-566.1,280.65,20000
-452.9,280.65,20000
-339.7,280.65,20000
-226.5,280.65,20000
-113.3,280.65,20000
-0,285.65,20000
113.3,280.65,20000
226.5,280.65,20000
339.7,280.65,20000
452.9,280.65,20000
566.1,280.65,20000
679.3,280.65,20000
792.5,280.65,20000
905.7,280.65,20000
905.7,360.8,20000
792.5,360.8,20000
679.3,360.8,20000
566.1,360.8,20000
452.9,360.8,20000
339.7,360.8,20000
226.5,360.8,20000
113.3,360.8,20000
-0,365.8,20000
-113.3,360.8,20000
-226.5,360.8,20000
-339.7,360.8,20000
-452.9,360.8,20000
-566.1,360.8,20000
-679.3,360.8,20000
-792.5,360.8,20000
-905.7,360.8,20000
-905.7,440.95,20000
-792.5,440.95,20000
-679.3,440.95,20000
-566.1,440.95,20000
-452.9,440.95,20000
-339.7,440.95,20000
-226.5,440.95,20000
-113.3,440.95,20000
-0,445.95,20000
113.3,440.95,20000
226.5,440.95,20000
339.7,440.95,20000
452.9,440.95,20000
566.1,440.95,20000
679.3,440.95,20000
792.5,440.95,20000
905.7,440.95,20000
905.7,521.1,20000
792.5,521.1,20000
679.3,521.1,20000
566.1,521.1,20000
452.9,521.1,20000
339.7,521.1,20000
226.5,521.1,20000
113.3,521.1,20000
-0,526.1,20000
-113.3,521.1,20000
-226.5,521.1,20000
-339.7,521.1,20000
-452.9,521.1,20000
-566.1,521.1,20000
-679.3,521.1,20000
-792.5,521.1,20000
-905.7,521.1,20000
-905.7,601.25,20000
-792.5,601.25,20000
-679.3,601.25,20000
-566.1,601.25,20000
-452.9,601.25,20000
-339.7,601.25,20000
-226.5,601.25,20000
-113.3,601.25,20000
-0,606.25,20000
113.3,601.25,20000
226.5,601.25,20000
339.7,601.25,20000
452.9,601.25,20000
566.1,601.25,20000
679.3,601.25,20000
792.5,601.25,20000
905.7,601.25,20000
679.3,681.4,20000
566.1,681.4,20000
452.9,681.4,20000
339.7,681.4,20000
226.5,681.4,20000
113.3,681.4,20000
-0,686.4,20000
-113.3,681.4,20000
-226.5,681.4,20000
-339.7,681.4,20000
-452.9,681.4,20000
-566.1,681.4,20000
-679.3,681.4,20000
-679.3,761.55,20000
-566.1,761.55,20000
-452.9,761.55,20000
-339.7,761.55,20000
-226.5,761.55,20000
-113.3,761.55,20000
-0,766.55,20000
113.3,761.55,20000
226.5,761.55,20000
339.7,761.55,20000
452.9,761.55,20000
566.1,761.55,20000
679.3,761.55,20000
452.9,841.7,20000
339.7,841.7,20000
226.5,841.7,20000
113.3,841.7,20000
-0,846.7,20000
-113.3,841.7,20000
-226.5,841.7,20000
-339.7,841.7,20000
-452.9,841.7,20000
-452.9,921.85,20000
-339.7,921.85,20000
-226.5,921.85,20000
-113.3,921.85,20000
-0,926.85,20000
113.3,921.85,20000
226.5,921.85,20000
339.7,921.85,20000
452.9,921.85,20000
